date,#,Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026-07-28,1,2026072805009849,AHL,88,14,40,420.00,"16,800.00"
2026-07-28,2,2026072805009914,BBC,49,35,23,"4,300.00","98,900.00"
2026-07-28,3,2026072805009901,BBC,22,60,10,"4,228.40","42,284.00"
2026-07-28,4,2026072805010160,BEDC,72,74,10,325.00,"3,250.00"
2026-07-28,5,2026072805010073,BEDC,53,39,283,321.00,"90,843.00"
2026-07-28,6,2026072805010072,BEDC,42,39,100,322.00,"32,200.00"
2026-07-28,7,2026072805010071,BEDC,42,39,310,322.00,"99,820.00"
2026-07-28,8,2026072805010070,BEDC,94,39,30,322.00,"9,660.00"
2026-07-28,9,2026072805009900,BEDC,58,35,10,324.00,"3,240.00"
2026-07-28,10,2026072805009868,BEDC,7,35,10,324.00,"3,240.00"
2026-07-28,11,2026072805009744,BEDC,57,48,150,323.00,"48,450.00"
2026-07-28,12,2026072805009743,BEDC,83,48,100,323.00,"32,300.00"
2026-07-28,13,2026072805009742,BEDC,4,48,50,323.10,"16,155.00"
2026-07-28,14,2026072805009741,BEDC,58,48,100,323.20,"32,320.00"
2026-07-28,15,2026072805010063,BEDC,57,39,140,323.00,"45,220.00"
2026-07-28,16,2026072805009996,BEDC,57,82,210,323.00,"67,830.00"
2026-07-28,17,2026072805009995,BEDC,41,82,30,323.20,"9,696.00"
2026-07-28,18,2026072805009994,BEDC,45,82,60,324.00,"19,440.00"
2026-07-28,19,2026072805009911,BEDC,45,35,80,324.00,"25,920.00"
2026-07-28,20,2026072805010069,BEDC,51,39,120,322.00,"38,640.00"
2026-07-28,21,2026072805010068,BEDC,34,39,50,322.00,"16,100.00"
2026-07-28,22,2026072805010067,BEDC,64,39,20,322.00,"6,440.00"
2026-07-28,23,2026072805010066,BEDC,29,39,250,323.00,"80,750.00"
2026-07-28,24,2026072805010065,BEDC,58,39,15,323.00,"4,845.00"
2026-07-28,25,2026072805010064,BEDC,54,39,82,323.00,"26,486.00"
2026-07-28,26,2026072805010215,BGWT,47,57,10,590.00,"5,900.00"
2026-07-28,27,2026072805010045,BHDC,41,13,10,435.00,"4,350.00"
2026-07-28,28,2026072805009734,BHDC,50,14,10,434.00,"4,340.00"
2026-07-28,29,2026072805010212,BHL,62,48,12,214.80,"2,577.60"
2026-07-28,30,2026072805010159,BHL,58,34,200,214.00,"42,800.00"
2026-07-28,31,2026072805010145,BHL,58,48,153,214.00,"32,742.00"
2026-07-28,32,2026072805010080,BHL,26,48,10,214.00,"2,140.00"
2026-07-28,33,2026072805009957,BHL,49,48,200,214.00,"42,800.00"
2026-07-28,34,2026072805009956,BHL,48,48,300,214.00,"64,200.00"
2026-07-28,35,2026072805009809,BHL,58,25,720,214.00,"154,080.00"
2026-07-28,36,2026072805009786,BHL,34,36,100,214.50,"21,450.00"
2026-07-28,37,2026072805009785,BHL,44,36,395,214.50,"84,727.50"
